443.9068,6,
Mascot_mz,MassHunter_mz,Difference
443.9068,443.8971,0.009697345
443.9068,443.9141,-0.007284901
443.9068,443.9143,-0.007487618
443.9068,443.9162,-0.009405508
443.9068,443.9163,-0.009454181
443.9068,443.9164,-0.009597759
,,
