302.8401,9,
Mascot_mz,MassHunter_mz,Difference
302.8401,302.9042,-0.06406899
302.8401,302.9064,-0.06629479
302.8401,302.9065,-0.06642231
302.8401,302.9074,-0.06728305
302.8401,302.9077,-0.06755403
302.8401,302.9127,-0.0725697
302.8401,302.9133,-0.07321431
302.8401,302.9285,-0.08842768
302.8401,302.9286,-0.08845971
,,
303.1841,181,
Mascot_mz,MassHunter_mz,Difference
303.1841,303.1399,0.04418982
303.1841,303.1411,0.04297592
303.1841,303.1414,0.04267954
303.1841,303.1419,0.04215548
303.1841,303.1434,0.04071869
303.1841,303.1436,0.04048431
303.1841,303.1449,0.03922729
303.1841,303.1453,0.03877894
303.1841,303.1454,0.03870713
303.1841,303.1456,0.03848471
303.1841,303.1456,0.03847277
303.1841,303.1457,0.03837551
303.1841,303.1463,0.03780734
303.1841,303.1464,0.03770281
303.1841,303.1465,0.03755382
303.1841,303.1467,0.03744427
303.1841,303.1467,0.03742737
303.1841,303.1469,0.03724974
303.1841,303.147,0.03707461
303.1841,303.1471,0.03700622
303.1841,303.1472,0.03692613
303.1841,303.1472,0.0369213
303.1841,303.1475,0.03662026
303.1841,303.1475,0.03661586
303.1841,303.1475,0.03660456
303.1841,303.1475,0.03659333
303.1841,303.1476,0.03645945
303.1841,303.1476,0.03645702
303.1841,303.1477,0.03640904
303.1841,303.1477,0.0363892
303.1841,303.1477,0.03637301
303.1841,303.1478,0.03632174
303.1841,303.1478,0.03626759
303.1841,303.1479,0.03623915
303.1841,303.1479,0.03620662
303.1841,303.1479,0.03616142
303.1841,303.148,0.0361196
303.1841,303.1481,0.03602874
303.1841,303.1481,0.03597208
303.1841,303.1482,0.03587821
303.1841,303.1482,0.03586126
303.1841,303.1483,0.03584591
303.1841,303.1483,0.03575963
303.1841,303.1483,0.03575758
303.1841,303.1484,0.03572847
303.1841,303.1484,0.03571794
303.1841,303.1484,0.03566366
303.1841,303.1485,0.03561141
303.1841,303.1485,0.03559366
303.1841,303.1486,0.03550268
303.1841,303.1486,0.03546762
303.1841,303.1487,0.03541093
303.1841,303.1487,0.0353883
303.1841,303.1488,0.03534055
303.1841,303.1488,0.03532587
303.1841,303.1488,0.03532252
303.1841,303.1488,0.03529207
303.1841,303.1489,0.03520526
303.1841,303.1489,0.03519085
303.1841,303.149,0.03511489
303.1841,303.149,0.03506247
303.1841,303.1492,0.03493218
303.1841,303.1492,0.03489037
303.1841,303.1492,0.0348749
303.1841,303.1493,0.03482215
303.1841,303.1493,0.03482067
303.1841,303.1493,0.03480543
303.1841,303.1493,0.03480116
303.1841,303.1493,0.03476633
303.1841,303.1494,0.0346677
303.1841,303.1494,0.03465804
303.1841,303.1495,0.03455828
303.1841,303.1496,0.03454731
303.1841,303.1496,0.03448427
303.1841,303.1496,0.03447458
303.1841,303.1497,0.03443829
303.1841,303.1498,0.03432034
303.1841,303.1498,0.03431366
303.1841,303.1498,0.03429926
303.1841,303.1498,0.03428717
303.1841,303.1498,0.03428529
303.1841,303.1499,0.03424649
303.1841,303.15,0.03408496
303.1841,303.1502,0.03393737
303.1841,303.1502,0.03390401
303.1841,303.1502,0.03386308
303.1841,303.1503,0.03381659
303.1841,303.1503,0.03380447
303.1841,303.1503,0.03377855
303.1841,303.1503,0.03377834
303.1841,303.1504,0.03373594
303.1841,303.1504,0.03365449
303.1841,303.1506,0.03351436
303.1841,303.1506,0.03348672
303.1841,303.1506,0.03346796
303.1841,303.1507,0.03335563
303.1841,303.1509,0.03321574
303.1841,303.1511,0.03303278
303.1841,303.1513,0.03281931
303.1841,303.1513,0.03280562
303.1841,303.1513,0.0327565
303.1841,303.1514,0.03266343
303.1841,303.1514,0.03265476
303.1841,303.1518,0.03234324
303.1841,303.1519,0.0321964
303.1841,303.152,0.03213631
303.1841,303.1521,0.03203928
303.1841,303.1521,0.03198633
303.1841,303.1523,0.03183094
303.1841,303.1523,0.03181101
303.1841,303.1524,0.03172181
303.1841,303.1524,0.0317197
303.1841,303.1524,0.03171325
303.1841,303.1525,0.03163622
303.1841,303.1525,0.03157241
303.1841,303.1531,0.03099778
303.1841,303.1533,0.03078797
303.1841,303.1533,0.03077226
303.1841,303.1535,0.03057031
303.1841,303.1535,0.03055243
303.1841,303.1543,0.02976696
303.1841,303.1561,0.02803343
303.1841,303.1576,0.02652389
303.1841,303.1584,0.02574136
303.1841,303.1643,0.01975102
303.1841,303.1671,0.01698691
303.1841,303.1671,0.01695141
303.1841,303.1681,0.01601718
303.1841,303.1693,0.01477854
303.1841,303.1695,0.01459769
303.1841,303.1702,0.01394534
303.1841,303.1706,0.01345426
303.1841,303.1711,0.01303726
303.1841,303.1712,0.0129279
303.1841,303.1712,0.01292317
303.1841,303.1712,0.01290115
303.1841,303.1712,0.01289942
303.1841,303.1713,0.01284651
303.1841,303.1713,0.0127974
303.1841,303.1713,0.01278967
303.1841,303.1715,0.01264452
303.1841,303.1716,0.01251936
303.1841,303.1716,0.01248929
303.1841,303.1716,0.0124674
303.1841,303.1717,0.01235692
303.1841,303.1718,0.01234391
303.1841,303.1718,0.01230534
303.1841,303.1718,0.01229129
303.1841,303.1718,0.01225443
303.1841,303.1719,0.0122022
303.1841,303.172,0.01214323
303.1841,303.172,0.01209208
303.1841,303.172,0.01209099
303.1841,303.172,0.01206468
303.1841,303.172,0.01205441
303.1841,303.1721,0.01204697
303.1841,303.1722,0.01193713
303.1841,303.1722,0.01187911
303.1841,303.1723,0.01184763
303.1841,303.1723,0.01182464
303.1841,303.1723,0.01179624
303.1841,303.1723,0.01176436
303.1841,303.1728,0.01131971
303.1841,303.1728,0.01128299
303.1841,303.1729,0.01123904
303.1841,303.1729,0.01120866
303.1841,303.1729,0.01119634
303.1841,303.173,0.01111154
303.1841,303.173,0.01110893
303.1841,303.1732,0.01085574
303.1841,303.1734,0.01069081
303.1841,303.1735,0.01061907
303.1841,303.1735,0.01056209
303.1841,303.1736,0.01047559
303.1841,303.1738,0.01028868
303.1841,303.2273,-0.0431536
303.1841,303.2297,-0.04555171
303.1841,303.2477,-0.06363383
303.1841,303.2522,-0.06811585
303.1841,303.2631,-0.07902994
303.1841,303.2707,-0.08656203
,,
443.5662,105,
Mascot_mz,MassHunter_mz,Difference
443.5662,443.4771,0.08910778
443.5662,443.4772,0.0890267
443.5662,443.5215,0.04472137
443.5662,443.5225,0.0436944
443.5662,443.5231,0.04311813
443.5662,443.5237,0.04253582
443.5662,443.5237,0.04246429
443.5662,443.5255,0.04073113
443.5662,443.5262,0.04000481
443.5662,443.5263,0.03991499
443.5662,443.5263,0.03987461
443.5662,443.5268,0.03938899
443.5662,443.5269,0.03927258
