501.2607,96,
Mascot_mz,MassHunter_mz,Difference
501.2607,501.2587,0.001983573
501.2607,501.2587,0.001968114
501.2607,501.2588,0.001861431
501.2607,501.2588,0.00185637
501.2607,501.2588,0.001854606
501.2607,501.2589,0.001846801
501.2607,501.259,0.001702782
501.2607,501.259,0.001674064
501.2607,501.259,0.00167235
501.2607,501.2591,0.001644938
501.2607,501.2591,0.001637256
501.2607,501.2591,0.001613953
501.2607,501.2591,0.001613472
501.2607,501.2591,0.001593344
501.2607,501.2591,0.001583291
501.2607,501.2591,0.001567998
501.2607,501.2592,0.00154409
501.2607,501.2592,0.001503078
501.2607,501.2592,0.001481256
501.2607,501.2592,0.001467692
501.2607,501.2592,0.001450171
501.2607,501.2593,0.001434306
501.2607,501.2594,0.001302666
501.2607,501.2594,0.001302528
501.2607,501.2594,0.001277384
501.2607,501.2594,0.001275739
501.2607,501.2594,0.001261535
501.2607,501.2595,0.001234535
501.2607,501.2595,0.00123048
501.2607,501.2595,0.001173128
501.2607,501.2596,0.001097411
501.2607,501.2596,0.001080451
501.2607,501.2596,0.001077882
501.2607,501.2596,0.001074883
501.2607,501.2598,0.0009138963
501.2607,501.2599,0.0008233553
501.2607,501.2599,0.00080007
501.2607,501.2599,0.0007555322
501.2607,501.26,0.0006737298
501.2607,501.26,0.0006667504
501.2607,501.26,0.0006570864
501.2607,501.2601,0.0005951416
501.2607,501.2602,0.0005346206
501.2607,501.2602,0.0005104723
501.2607,501.2602,0.000505404
501.2607,501.2602,0.0005014311
501.2607,501.2602,0.0004845672
501.2607,501.2603,0.0004309014
501.2607,501.2604,0.0003324154
501.2607,501.2604,0.0003281384
501.2607,501.2604,0.000320558
501.2607,501.2604,0.000281651
501.2607,501.2604,0.0002591224
501.2607,501.2605,0.0002434196
501.2607,501.2606,6.754981e-05
501.2607,501.2607,-2.433065e-05
501.2607,501.2607,-2.463325e-05
501.2607,501.2608,-0.0001404641
501.2607,501.2609,-0.0001611276
501.2607,501.2609,-0.0002496815
501.2607,501.2611,-0.0004276311
501.2607,501.2611,-0.0004319113
501.2607,501.2612,-0.0004833832
501.2607,501.2612,-0.0005041733
501.2607,501.2612,-0.0005436509
501.2607,501.2612,-0.0005496021
501.2607,501.2613,-0.0005642546
501.2607,501.2613,-0.0006129916
501.2607,501.2614,-0.0006582274
501.2607,501.2614,-0.0006709307
501.2607,501.2614,-0.0006929797
501.2607,501.2614,-0.0007278549
501.2607,501.2615,-0.0007533945
501.2607,501.2615,-0.0008230822
501.2607,501.2616,-0.0008518236
501.2607,501.2616,-0.000907268
501.2607,501.2617,-0.000968635
501.2607,501.2617,-0.0009776639
501.2607,501.2617,-0.0009982196
501.2607,501.2617,-0.001006068
501.2607,501.2617,-0.001013997
501.2607,501.2618,-0.001080584
501.2607,501.2618,-0.001130508
501.2607,501.262,-0.001294429
501.2607,501.2621,-0.001410997
501.2607,501.2621,-0.001414388
501.2607,501.2622,-0.001455338
501.2607,501.2622,-0.001518871
501.2607,501.2623,-0.001604592
501.2607,501.2623,-0.001613584
501.2607,501.2623,-0.001622498
501.2607,501.2624,-0.001671391
501.2607,501.2625,-0.001822018
501.2607,501.2625,-0.001822104
501.2607,501.2626,-0.001906378
501.2607,501.2626,-0.001933809
,,
