Unique MASCOT RT (mins),3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0290667,3.0391833,3.0391833,3.0391833,3.0391833,3.0391833,3.0391833,3.0391833,3.0391833,3.0391833,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6262667,2.6397,2.6397,2.6397,2.6397,2.6397,2.6397,2.6397,2.6397,2.6397,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8332167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,2.8476167,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,4.6789833,5.162,5.162,5.162,5.162,5.162,5.162,5.162,5.162,5.162,5.162,5.1733,5.1733,5.1733,5.1733,5.1733,5.1733,5.1733,5.1733,5.1733,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6357167,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,3.6503833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7387833,4.7503,4.7503,4.7503,4.7503,4.7503,4.7503,4.7503,4.7503,4.7503,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,4.8391333,3.0851167,3.0851167,3.0851167,3.0851167,3.0851167,3.0851167,3.0851167,3.0851167,3.0851167,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.703,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.7150333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8402333,3.8541,3.8541,3.8541,3.8541,3.8541,3.8541,3.8541,3.8541,3.8541,3.9525333,3.9525333,3.9525333,3.9525333,3.9525333,3.9525333,3.9525333,3.9525333,3.9525333,3.9666833,3.9666833,3.9666833,3.9666833,3.9666833,3.9666833,3.9666833,3.9666833,3.9666833,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4524667,4.4624,4.4624,4.4624,4.4624,4.4624,4.4624,4.4624,4.4624,4.4624,3.5531667,3.5531667,3.5531667,3.5531667,3.5531667,3.5531667,3.5531667,3.5531667,3.5531667,5.9317333,5.9317333,5.9317333,5.9317333,5.9317333,5.9317333,5.9317333,5.9317333,5.9317333,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,5.9405167,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0350833,6.0447167,6.0447167,6.0447167,6.0447167,6.0447167,6.0447167,6.0447167,6.0447167,6.0447167,6.1488167,6.1488167,6.1488167,6.1488167,6.1488167,6.1488167,6.1488167,6.1488167,6.1488167,6.1637833,6.1637833,6.1637833,6.1637833,6.1637833,6.1637833,6.1637833,6.1637833,6.1637833,6.3521833,6.3521833,6.3521833,6.3521833,6.3521833,6.3521833,6.3521833,6.3521833,6.3521833,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,6.3671333,5.3626667,5.3626667,5.3626667,5.3626667,5.3626667,5.3626667,5.3626667,5.3626667,5.3626667,5.3710667,5.3710667,5.3710667,5.3710667,5.3710667,5.3710667,5.3710667,5.3710667,5.3710667,5.4658,5.4658,5.4658,5.4658,5.4658,5.4658,5.4658,5.4658,5.4658,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.4745167,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.6479833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.8381833,5.9428,5.9428,5.9428,5.9428,5.9428,5.9428,5.9428,5.9428,5.9428,5.9428,5.9547,5.9547,5.9547,5.9547,5.9547,5.9547,5.9547,5.9547,5.9547,4.8759833,4.8759833,4.8759833,4.8759833,4.8759833,4.8759833,4.8759833,4.8759833,4.8759833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,4.8855833,5.33965,5.33965,5.33965,5.33965,5.33965,5.33965,5.33965,5.33965,5.33965,5.33965,5.3501167,5.3501167,5.3501167,5.3501167,5.3501167,5.3501167,5.3501167,5.3501167,5.3501167,5.56075,5.56075,5.56075,5.56075,5.56075,5.56075,5.56075,5.56075,5.56075,5.56075,5.5717667,5.5717667,5.5717667,5.5717667,5.5717667,5.5717667,5.5717667,5.5717667,5.5717667,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.8344833,5.1251333,5.1251333,5.1251333,5.1251333,5.1251333,5.1251333,5.1251333,5.1251333,5.1251333,5.1372,5.1372,5.1372,5.1372,5.1372,5.1372,5.1372,5.1372,5.1372,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.5860833,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.6192667,5.7183333,5.7183333,5.7183333,5.7183333,5.7183333,5.7183333,5.7183333,5.7183333,5.7183333,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.7317167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.8362167,5.84765,5.84765,5.84765,5.84765,5.84765,5.84765,5.84765,5.84765,5.84765,7.6861667,7.6861667,7.6861667,7.6861667,7.6861667,7.6861667,7.6861667,7.6861667,7.7895833,7.7895833,7.7895833,7.7895833,7.7895833,7.7895833,7.7895833,7.7895833,7.8875167,7.8875167,7.8875167,7.8875167,7.8875167,7.8875167,7.8875167,7.8875167,7.8875167,7.9591833,7.9591833,7.9591833,7.9591833,7.9591833,7.9591833,5.23235,5.23235,5.23235,5.23235,5.23235,5.23235,5.23235,5.23235,5.23235,5.23235,5.2423,5.2423,5.2423,5.2423,5.2423,5.2784,5.2784,5.2784,5.2784,5.2784,5.2784,5.2784,5.2784,5.2784,5.2784,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.2892667,5.3002833,5.3002833,5.3002833,5.3002833,5.3002833,5.3002833,5.3002833,5.3002833,5.3002833,4.17855,4.17855,4.17855,4.17855,4.17855,4.17855,4.17855,4.17855,4.17855,4.17855,4.18735,4.18735,4.18735,4.18735,4.18735,4.18735,4.18735,4.18735,4.18735,4.18735,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.2920833,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.3127167,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5450667,4.5535,4.5535,4.5535,4.5535,4.5535,4.5535,4.5535,4.5535,4.5535,4.5535,4.7058,4.7058,4.7058,4.7058,4.7058,4.7058,4.7058,4.7058,4.7058,4.7058,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.7141333,4.816,4.816,4.816,4.816,4.816,4.816,4.816,4.816,4.816,4.816,4.827,4.827,4.827,4.827,4.827,4.827,4.827,4.827,4.827,4.827,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9460833,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,4.9571167,5.0453667,5.0453667,5.0453667,5.0453667,5.0453667,5.0453667,5.0453667,5.0453667,5.0453667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.0550667,5.6054833,5.6054833,5.6054833,5.6054833,5.6054833,5.6054833,5.6054833,5.6054833,5.6054833,5.6159833,5.6159833,5.6159833,5.6159833,5.6159833,5.6159833,5.6159833,5.6159833,5.6159833,3.6762333,3.6762333,3.6762333,3.6762333,3.6762333,3.6762333,3.6762333,3.6762333,3.6762333,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.6878833,3.78905,3.78905,3.78905,3.78905,3.78905,3.78905,3.78905,3.78905,3.78905,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8002667,3.8996667,3.8996667,3.8996667,3.8996667,3.8996667,3.8996667,3.8996667,3.8996667,3.8996667,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,3.9129833,4.0028,4.0028,4.0028,4.0028,4.0028,4.0028,4.0028,4.0028,4.0028,4.0028,4.0527667,4.0527667,4.0527667,4.0527667,4.0527667,4.0527667,4.0527667,4.0527667,4.0527667,4.18925,4.18925,4.18925,4.18925,4.18925,4.18925,4.18925,4.18925,4.18925,4.18925,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.3481669,4.55495,4.55495,4.55495,4.55495,4.55495,4.55495,4.55495,4.55495,4.55495,4.55495,4.5666667,4.5666667,4.5666667,4.5666667,4.5666667,4.5666667,4.5666667,4.5666667,4.5666667,5.48405,5.48405,5.48405,5.48405,5.48405,5.48405,5.48405,5.48405,5.48405,5.49495,5.49495,5.49495,5.49495,5.49495,5.49495,5.49495,5.49495,5.49495,4.6417,4.6417,4.6417,4.6417,4.6417,4.6417,4.6417,4.6417,4.6417,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.6516333,4.7495,4.7495,4.7495,4.7495,4.7495,4.7495,4.7495,4.7495,4.7495,4.7495,4.7593167,4.7593167,4.7593167,4.7593167,4.7593167,4.7593167,4.7593167,4.7593167,4.7593167,4.5914833,4.5914833,4.5914833,4.5914833,4.5914833,4.5914833,4.5914833,4.5914833,4.5914833,4.5999333,4.5999333,4.5999333,4.5999333,4.5999333,4.5999333,4.5999333,4.5999333,4.5999333,4.7697,4.7697,4.7697,4.7697,4.7697,4.7697,4.7697,4.7697,4.7697,4.7799333,4.7799333,4.7799333,4.7799333,4.7799333,4.7799333,4.7799333,4.7799333,4.7799333,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9020833,6.9125,6.9125,6.9125,6.9125,6.9125,6.9125,6.9125,6.9125,6.9125,6.9125,7.0111333,7.0111333,7.0111333,7.0111333,7.0111333,7.0111333,7.0111333,7.0111333,7.0111333,7.0252,7.0252,7.0252,7.0252,7.0252,4.2447833,4.2447833,4.2447833,4.2447833,4.2447833,4.2447833,4.2447833,4.2447833,4.2447833,4.2550167,4.2550167,4.2550167,4.2550167,4.2550167,4.2550167,4.2550167,4.2550167,4.2550167,4.3473333,4.3473333,4.3473333,4.3473333,4.3473333,4.3473333,4.3473333,4.3473333,4.3473333,4.3572,4.3572,4.3572,4.3572,4.3572,4.3572,4.3572,4.3572,4.3572,4.3572,4.4938,4.4938,4.4938,4.4938,4.4938,4.4938,4.4938,4.4938,4.4938,4.5055,4.5055,4.5055,4.5055,4.5055,4.5055,4.5055,4.5055,4.5055,4.5055,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6307667,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,4.6430167,6.5126333,6.5126333,6.5126333,6.5126333,6.5126333,6.5126333,6.5126333,6.5126333,6.5126333,6.5235,6.5235,6.5235,6.5235,6.5235,6.5235,6.5235,6.5235,6.5235,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7543833,6.7823667,6.7823667,6.7823667,6.7823667,6.7823667,6.7823667,6.7823667,6.7823667,6.7823667,5.03465,5.03465,5.03465,5.03465,5.03465,5.03465,5.03465,5.03465,5.03465,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.0459667,5.1378,5.1378,5.1378,5.1378,5.1378,5.1378,5.1378,5.1378,5.1378,5.14785,5.14785,5.14785,5.14785,5.14785,5.14785,5.14785,5.14785,5.14785,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.4771667,7.5030833,7.5030833,7.5030833,7.5030833,7.5030833,7.5030833,7.5030833,7.5030833,7.57875,7.57875,7.57875,7.57875,7.57875,7.57875,7.57875,7.57875,7.59935,7.59935,7.59935,7.59935,7.59935,7.59935,7.59935,7.59935,7.6806167,7.6806167,7.6806167,7.6806167,7.6806167,7.6806167,7.6806167,7.6806167,7.7072333,7.7072333,7.7072333,7.7072333,7.7072333,7.7072333,7.7951333,7.7951333,7.7951333,7.7951333,7.7951333,7.7951333,7.7951333,7.7951333,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.8188833,4.82985,4.82985,4.82985,4.82985,4.82985,4.82985,4.82985,4.82985,4.82985,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9206167,4.9323,4.9323,4.9323,4.9323,4.9323,4.9323,4.9323,4.9323,4.9323,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.0568167,5.4208333,5.4208333,5.4208333,5.4208333,5.4208333,5.4208333,5.4570833,5.4570833,5.4570833,5.4570833,5.4570833,5.4570833,5.4570833,5.4570833,5.4570833,6.9755,6.9755,6.9755,6.9755,6.9755,6.9867,6.9867,6.9867,6.9867,6.9867,6.9867,5.9227833,5.9227833,5.9227833,5.9227833,5.9227833,5.9227833,5.9227833,5.9227833,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,5.9309667,6.0217833,6.0217833,6.0217833,6.0217833,6.0217833,6.0217833,6.0217833,6.0217833,6.0217833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.0345833,6.1258167,6.1258167,6.1258167,6.1258167,6.1258167,6.1258167,6.1258167,6.13895,6.13895,6.13895,6.13895,6.13895,6.13895,6.2322833,6.2428667,7.4387333,7.4602833,7.4602833,7.4602833,7.4602833,7.4602833,7.4602833,7.4602833,7.5407,7.5407,7.5574,7.5574,7.5574,7.5574,7.64185,7.64185,7.64185,7.64185,7.64185,7.64185,7.66395,7.66395,7.66395,7.66395,7.7482333,7.7482333,7.7482333,7.7482333,7.7482333,7.77145,7.77145,7.77145,7.77145,7.8819667,7.8819667,7.8819667,7.8819667,7.8819667,7.9294,7.9294,8.0261,8.0261,8.0261,8.0261,5.3518667,5.3518667,5.3518667,5.3518667,5.3518667,5.3518667,5.3518667,5.3605333,5.3605333,5.3605333,5.3605333,5.3605333,5.3605333,5.3605333,5.3605333,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4543833,5.4652167,5.4652167,5.4652167,5.4652167,5.4652167,5.4652167,5.4652167,5.4652167,5.4652167,5.5619833,5.5619833,5.5619833,5.5619833,5.5619833,5.5741833,5.5741833,5.5741833,5.5741833,5.5741833,5.5741833,5.5741833,5.70925,5.70925,5.7227167,5.8093833,5.8093833,5.8238333,5.8238333,5.8238333,5.8238333,5.8238333,5.91175,5.91175,5.91175,5.91175,5.91175,5.91175,5.9209667,5.9209667,5.9209667,5.9209667,5.9209667,5.9209667,4.8557,4.8557,4.8557,4.8557,4.8557,4.8557,4.8557,4.8557,4.8557,4.8557,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,4.8664833,5.3360167,5.3360167,5.3360167,5.3360167,5.3360167,5.3360167,5.3360167,5.3360167,5.3360167,5.3484667,5.3484667,5.3484667,5.3484667,5.3484667,5.3484667,5.3484667,5.3484667,5.3484667,5.46655,5.46655,5.46655,5.46655,5.46655,5.46655,5.46655,5.4751,5.4751,5.4751,5.4751,5.4751,5.4751,5.4751,5.4751,5.4751,5.5726333,5.5726333,5.5726333,5.5726333,5.5726333,5.5726333,5.58295,5.58295,5.1290667,5.1290667,5.1290667,5.1290667,5.1290667,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,5.327,6.8312833,6.8312833,6.8782667,6.8782667,6.8782667,6.8782667,6.8782667,6.8782667,6.9717333,6.9717333,6.9717333,6.9717333,6.9717333,6.9717333,6.9717333,6.9717333,6.9717333,6.98365,6.98365,6.98365,6.98365,6.98365,6.98365,6.98365,6.98365,7.0767167,7.0767167,7.0941333,7.1830833,7.1830833,7.1830833,7.1830833,7.1944833,7.1944833,7.2850167,7.2850167,7.2850167,7.3012167,7.3012167,7.4276333,7.4276333,7.4276333,7.5128167,7.5128167,7.5299,7.5299,7.5299,7.5299,7.6141833,7.6141833,7.6141833,7.6141833,7.6141833,7.6318667,7.6318667,7.6318667,7.6318667,7.7207,7.7207,7.7207,7.7371333,7.7371333,7.7371333,7.7371333,7.8353167,7.8353167,7.8353167,7.853,7.853,7.853,7.95365,7.95365,7.95365,7.95365,7.95365,7.95365,7.9720333,7.9720333,7.9720333,7.9720333,7.14985,7.14985,7.14985,7.14985,7.14985,7.14985,6.4904667,6.4999333,6.4999333,6.5958,6.5958,6.5958,6.5958,6.5958,6.5958,6.5958,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.6082667,6.7052333,6.7052333,6.7052333,6.7052333,6.7052333,6.7052333,6.7052333,6.7052333,6.7052333,6.7395833,6.7395833,6.7395833,6.7395833,6.7395833,6.7395833,6.8301,6.10385,6.10385,6.10385,6.1174,6.1174,6.1174,6.1174,6.2066333,6.2066333,6.2066333,6.2157667,6.2157667,6.2157667,6.2157667,6.2157667,6.2157667,6.3376333,6.3376333,6.3376333,6.3376333,6.3469,6.3469,6.3469,6.3469,6.4434167,6.4434167,6.4434167,6.4434167,6.4434167,6.4434167,6.4434167,6.4564833,6.4564833,6.4564833,6.4564833,6.4564833,6.4564833,6.4564833,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5476667,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.5599833,6.7668167,6.7668167,6.7668167,6.7668167,6.7668167,6.7668167,6.7668167,6.7668167,6.7668167,6.7789,6.7789,6.7789,6.7789,6.7789,6.7789,6.7789,6.7789,6.7789,6.2042333,6.2042333,6.2042333,6.2042333,6.4526333,6.4526333,6.46945,6.46945,6.46945,6.46945,6.46945,6.0742333,6.0742333,6.0742333,6.088,6.088,6.088,6.088,5.0468833,5.0468833,5.05575,5.05575,5.1503667,5.1503667,5.1503667,4.8078667,4.8078667,4.8078667,4.8078667,4.8078667,4.92205,4.92205,4.92205,4.92205,4.92205,4.92205,4.92205,4.92205,4.92205,5.5520333,5.5520333,5.5520333,5.5520333,5.5632667,5.5632667,5.5632667,5.5632667,5.5632667,4.4214167,4.4306333,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6411667,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.6511333,4.7488167,4.7584333,4.7584333,4.7584333,4.7584333,4.5993667,4.5993667,4.76895,4.76895,4.76895,4.76895,4.76895,4.76895,4.7792167,4.7792167,4.3669169,4.3773667,4.3773667,4.3773667,4.4722833,4.5772667,4.5772667,4.5772667,4.5772667,4.5772667,4.5772667,4.5772667,4.5907167,4.5907167,4.5907167,4.5907167,4.5907167,7.9962833
